"","Gene","norm.method","2D_2w_DMSO","2D_4w_DMSO","2D_4w_MRTX","3D_2w_DMSO","3D_2w_MRTX","3D_4w_DMSO","3D_4w_MRTX","T7_andrew","control","2D_2w_DMSO.wald.fdr","2D_4w_DMSO.wald.fdr","2D_4w_MRTX.wald.fdr","3D_2w_DMSO.wald.fdr","3D_2w_MRTX.wald.fdr","3D_4w_DMSO.wald.fdr","3D_4w_MRTX.wald.fdr","T7_andrew.wald.fdr","dependency"
"1118","LSM6","loess",-0.839523994957344,-0.939911321014141,-0.673657052769809,-0.411433627237171,-0.707366423339811,-0.848911967476362,-1.17065561320536,0,"",0.40359,0.089954,0.17117,0.99932,0.70583,0.27662,0.052575,NA,-1.98368379802132
"1119","LTBP1","loess",0.0516542013959445,0.317936686161193,0.112066291427817,0.207820724038094,0.251688863273838,0.365256085290392,0.131600248412721,0,"",0.99928,0.44047,0.5471,0.99932,0.98753,0.75225,0.6706,NA,0.00059283293316932
"1120","LTK","loess",0.0184300031114954,0.346055275523025,0.210389782974147,-0.0329024900074109,-0.18220027762487,-0.10927396205788,-0.321294331918506,0,"",0.99928,0.29664,0.3319,0.99932,0.96814,0.87183,0.41511,NA,-0.0199881811192635
"1121","LYN","loess",0.669122784440982,0.801191017903505,-0.338937083516162,0.178100902736426,0.0846164726304198,0.232182034613613,0.042860271191216,0,"",0.60677,0.051334,0.68352,0.99932,0.99943,0.88201,0.81736,NA,0.089754772976983
"1122","LYVE1","loess",0.0842948669213135,0.446400897525032,-0.15387785599532,-0.449129248177644,-0.331200683163379,-0.302456129565372,-0.519654847544631,0,"",0.99443,0.40469,0.87276,0.94453,0.96814,0.81214,0.37599,NA,-0.0309435777491731
"1123","MAD2L2","loess",-1.37384651502594,-1.06610553357466,-1.5263002050734,-2.0215215483052,-1.69473771942954,-1.79845855615354,-1.39312992243773,0,"",0.027256,0.0248,0.00062697,0.0060914,0.021702,0.0032945,0.018996,NA,-0.811636515400945
"1124","MAGI1","loess",0.298456193357007,0.382212569191051,-0.0317884174919986,0.228847931826319,0.526153396989367,0.144625072150568,0.635979253977686,0,"",0.98715,0.66087,0.91702,0.99932,0.98753,0.97471,0.32876,NA,0.0220075905662663
"1125","MAGI3","loess",-0.0579734585085356,0.264207408980414,0.231271213951736,0.106548681492815,0.123428017375901,0.0573663671008488,0.103140869606821,0,"",0.98715,0.40044,0.22722,0.99932,0.99333,0.99728,0.68349,NA,0.0644790728747589
"1126","MAK","loess",0.0483011442771308,0.0486572212206208,0.218741472280903,0.538589214024267,0.374559112040921,0.312878618535509,0.175849217620649,0,"",0.99928,0.88801,0.41857,0.99932,0.98753,0.86487,0.65854,NA,0.00735440325110685
"1127","MAOA","loess",0.436716318098102,0.396149363951135,1.36077572728819,0.22167558402653,0.469835176340401,0.100633947662863,0.237192882632781,0,"",0.99443,0.90893,0.26408,0.99932,0.98756,0.99728,0.90454,NA,0.046457635890937
"1128","MAOB","loess",0.37009134474158,0.202487084142442,0.294644779798307,0.199829805680905,0.323515307935078,0.233824161745342,0.106017515956347,0,"",0.91281,0.5997,0.20826,0.99932,0.98753,0.8757,0.70606,NA,0.128364825045229
"1129","MAP2K1","loess",0.997316619621055,0.490402911031444,0.339250778634269,1.184767042575,0.924608511909342,1.07916103714325,0.803703099085642,0,"",0.82482,0.58207,0.33678,0.88339,0.9347,0.41587,0.17449,NA,-0.175677592532334
"1130","MAP2K2","loess",-0.0207820633500562,0.111536244855265,-0.312154236582943,0.284477016381988,-0.02005364495228,0.259466750428649,0.280518933219377,0,"",0.99885,0.78768,0.66345,0.99932,0.98753,0.87424,0.512,NA,-0.139763653976497
"1131","MAP2K3","loess",-0.204244833406211,-0.243447171927515,-0.454918736272331,0.230366765179211,0.118955478431982,0.187905310403497,-0.0671938124086324,0,"",0.92204,0.72156,0.17038,0.99932,0.98753,0.85842,0.94659,NA,-0.324734435439572
"1132","MAP2K4","loess",0.602322116447425,0.548786414108156,-0.187412528035816,0.398892127089944,0.540662513466469,0.401977252935835,0.246243103987987,0,"",0.7278,0.21902,0.96266,0.99932,0.9347,0.74289,0.4461,NA,0.0433004213215214
"1133","MAP2K5","loess",-0.0124995380655822,0.312242228383195,-0.434782854730298,-0.588612554933322,-0.70138056467577,-0.438660525452225,-0.563033090525998,0,"",0.99928,0.42102,0.24845,0.47425,0.26396,0.46708,0.20292,NA,-0.0731146218087281
"1134","MAP2K6","loess",0.0131818959043271,0.0393763016507031,0.0942386075402399,0.163130086082293,0.0734192144212878,0.229299765915002,0.0792761284861469,0,"",0.99928,0.90933,0.73695,0.99932,0.99591,0.90927,0.8588,NA,-0.00635083890563794
"1135","MAP2K7","loess",0.401510724873395,0.0661400374427887,0.362676621786469,0.858088857025077,0.805304395585841,0.789926144580403,0.460903218706026,0,"",0.97681,0.90762,0.29192,0.97721,0.89302,0.53921,0.36246,NA,-0.0125103509647282
"1136","MAP3K1","loess",0.237279877654684,-0.171298354019838,-0.586793308560046,-0.0309229765475792,-0.203851426497984,-0.565373902181187,-0.128206909848049,0,"",0.98432,0.96,0.42221,0.99932,0.98753,0.72558,0.92047,NA,-0.0354599187887345
"1137","MAP3K10","loess",0.616065916612717,0.710955445888549,0.929840345587512,0.873806909952259,1.15987382653465,1.34734954039238,1.57513801503193,0,"",0.99443,0.84934,0.48955,0.99932,0.98753,0.85555,0.37563,NA,0.0265777041497174
"1138","MAP3K11","loess",-0.206673845032745,-0.234499147501268,-0.230311895264256,-0.525546677190059,-0.222962850831996,-0.237461838043867,-0.20505374613581,0,"",0.94979,0.71735,0.54804,0.34428,0.95322,0.70185,0.57776,NA,-0.235916207900165
"1139","MAP3K12","loess",0.0409068457787969,0.101580420705793,-0.218708719286167,-0.00832856771779873,0.0469448949298599,-0.0759188323421163,0.173749957931633,0,"",0.99885,0.68297,0.68577,0.99932,0.99322,0.90016,0.55326,NA,-0.0479304994929854
"1140","MAP3K13","loess",-0.245227741818096,0.0811538245010695,-0.263532765142031,-0.243362970844526,-0.0775283459211443,-0.326830278086933,0.0291262773116619,0,"",0.97681,0.8766,0.73594,0.99932,0.98753,0.81259,0.96069,NA,-0.0232902341333279
"1141","MAP3K19","loess",-0.168725963719305,0.0143169412282052,0.305795945029221,-0.195834717870764,-0.0946721948801296,-0.159349753143803,-0.131253256643425,0,"",0.97681,0.90681,0.26988,0.99932,0.98753,0.84877,0.80416,NA,-0.0729239530439875
"1142","MAP3K2","loess",-0.0195600455566816,-0.339546438409818,-0.901129316360674,-0.57892997795052,-1.15390125795229,-0.811751015520261,-0.746300948249755,0,"",0.99928,0.54265,0.0067371,0.56985,0.017235,0.076765,0.084681,NA,-0.2043106407174
"1143","MAP3K3","loess",-0.288227604359169,-0.266670081837246,-0.380381961095527,-0.539669973939881,-0.776184123891368,-0.314221230036595,-0.672315024840213,0,"",0.87524,0.59177,0.1869,0.33095,0.040903,0.51535,0.041478,NA,-0.0531233282701256
"1144","MAP3K4","loess",-0.240238726272489,-0.330572465037628,-0.742315345884403,0.0459365914039264,-0.0269225365632608,-0.412703604612282,0.0410786069661355,0,"",0.92204,0.55189,0.015589,0.99932,0.98753,0.38963,0.87389,NA,-0.25337197084546
"1145","MAP3K5","loess",-0.259905432725496,-0.403605462057298,-0.408770744341043,-0.39035280765056,-0.134051456734579,-0.239250313441013,0.402546216949988,0,"",0.92204,0.47831,0.29636,0.81518,0.98753,0.76671,0.2984,NA,0.0460060648684147
"1146","MAP3K6","loess",0.283335046185518,0.210890298191153,-0.339293195419388,0.353846418802936,0.356847763678614,0.290092995354064,0.465880673207103,0,"",0.94979,0.55569,0.57527,0.99932,0.98376,0.81259,0.15628,NA,-0.0287785496587202
"1147","MAP3K7","loess",0.34291391938973,0.0516569552414615,0.453590061613118,0.139688890289362,0.139075980284278,-0.237445119001677,-0.0157716878162724,0,"",0.95951,0.90519,0.216,0.99932,0.9936,0.85902,0.97841,NA,-0.337089482137499
"1148","MAP3K8","loess",0.455820048555497,0.385537000633671,0.012879030429639,0.539634467819226,0.416381276949382,0.204001820342987,0.068766355269598,0,"",0.64822,0.17837,0.58837,0.81241,0.89074,0.85902,0.64657,NA,0.035084366607323
"1149","MAP3K9","loess",0.391197292908236,0.659821749779104,0.41213201992494,-0.0289520607153757,0.442708529796066,0.0988249387819523,0.496072529525077,0,"",0.98715,0.4854,0.41857,0.99932,0.98753,0.99259,0.48583,NA,0.0909279303789198
"1150","MAP4K1","loess",0.496989235810181,0.0635179388784229,0.670707080880239,0.396913464511229,0.383034727904635,0.615869905707776,0.626017646307517,0,"",0.97681,0.94869,0.18962,0.99932,0.98753,0.80716,0.347,NA,0.0384689089186541
"1151","MAP4K2","loess",0.41483432043652,0.301610206325893,-0.0668179439181054,0.0763528824212311,0.06283367453775,0.180575145528727,-0.0139202853320162,0,"",0.78037,0.3744,0.91955,0.99932,0.99511,0.88793,0.92724,NA,-0.118662104545571
"1152","MAP4K3","loess",0.548867197878363,0.713197384621044,0.511049306322672,0.439838146041014,0.366797812700664,0.331516419805778,0.106533732630465,0,"",0.92204,0.30709,0.19519,0.99932,0.98753,0.88793,0.80209,NA,0.0875430339609184
"1153","MAP4K4","loess",0.48343386264867,0.327150776134044,0.698169992268233,0.174313530920856,0.898417907586207,0.163278282773623,0.932538647668367,0,"",0.98432,0.77026,0.19624,0.99932,0.95322,0.98238,0.19706,NA,-0.0715940066834296
"1154","MAPK1","loess",-0.225969789099905,0.114061860775047,0.00766216999120671,-0.106314367657458,-0.254848682977786,-0.295383434825768,-0.178602756205336,0,"",0.91559,0.64756,0.86402,0.99932,0.86283,0.55798,0.64379,NA,-0.160009451870787
"1155","MAPK10","loess",-0.428678126678903,-0.149181266344252,0.325217415511119,0.0827294147670859,-0.244479614295712,-0.136980540883537,-0.186347282075801,0,"",0.76064,0.92087,0.2805,0.99932,0.96628,0.87037,0.70725,NA,0.0290486345587807
"1156","MAPK11","loess",0.0504342377076828,0.179706491849091,-0.0904823930254505,-0.0711349655979422,-0.0218477118648145,-0.0457777660120497,-0.0292011930565174,0,"",0.99443,0.45627,0.97994,0.99932,0.98753,0.91044,0.99519,NA,-0.0218275935001882
"1157","MAPK12","loess",0.669506046021533,0.864486553106128,0.125511362458275,0.469004358900407,0.733557946569636,0.817949109352726,0.958204623591295,0,"",0.962,0.44451,0.72211,0.99932,0.98753,0.75225,0.21228,NA,-0.0164059376502201
"1158","MAPK13","loess",-0.144524727312413,-0.396852041244214,-0.066527646737864,0.0265683283063642,-0.0127179306488086,-0.391665234805705,-0.664858747557359,0,"",0.99031,0.5997,0.98755,0.99932,0.99035,0.68809,0.21701,NA,-0.0400210936653183
"1159","MAPK14","loess",-0.0772923487020985,-0.68845652076935,-0.64509288797881,0.270919086698564,0.0973823124460605,-0.131217771000548,-0.341955870693818,0,"",0.9976,0.23388,0.16539,0.99932,0.98753,0.91044,0.55373,NA,-0.560871408642626
"1160","MAPK15","loess",-0.314619397427276,0.00603659025313591,-0.148172071078547,-0.405607827301112,-0.187066022359467,-0.229493469697202,-0.00580310238953115,0,"",0.82798,0.88977,0.77149,0.57003,0.96633,0.70525,0.99621,NA,-0.132073023828982
"1161","MAPK3","loess",-0.0736596926617212,-0.492612755392896,0.184446361654588,-0.0965932202452187,0.0693117742628215,-0.208999658428658,0.0902120908110844,0,"",0.99443,0.29094,0.41489,0.99932,0.99591,0.7615,0.80209,NA,-0.0218978483955953
"1162","MAPK4","loess",0.113239936964611,0.0704715473160126,0.525702272209707,0.165345278682048,0.110264920031554,0.313253442689645,0.117138602106423,0,"",0.99638,0.84934,0.064664,0.99932,0.99661,0.83477,0.73875,NA,0.0995668077756836
"1163","MAPK6","loess",0.335860950698468,-0.122644963508309,-0.0743403269320787,-0.199484347854878,-0.357548641200477,-0.280456183160232,-0.372790488042494,0,"",0.94243,0.97763,0.9884,0.99932,0.96814,0.83905,0.57072,NA,-0.190928882207388
"1164","MAPK7","loess",-0.0477909635586491,-0.130734962476718,-0.129045454629525,0.142033252624047,-0.271060121352272,0.0373083641001054,0.045855285293012,0,"",0.99827,0.97212,0.93545,0.99932,0.98753,0.99471,0.92724,NA,0.0280943231963555
"1165","MAPK8","loess",0.235596977360479,0.0749213283307517,0.0849508217667889,-0.191834687842227,-0.0985292611728842,-0.0930946418474745,-0.296880536595434,0,"",0.97681,0.84021,0.74665,0.99932,0.98753,0.92611,0.63152,NA,0.0151563598405526
"1166","MAPK8IP1","loess",-0.00344626433160357,0.240862559160684,-0.124001204976499,0.00365585930329144,-0.206108437031705,-0.270367769961611,-0.873955642162557,0,"",0.99928,0.53335,0.90906,0.99932,0.98753,0.784,0.068648,NA,-0.0291022685994636
"1167","MAPK9","loess",0.530145474490993,0.924119394267144,0.574014776323937,0.450446560951193,0.312302123029362,0.194356693816794,-0.0453190228794244,0,"",0.95951,0.23849,0.2129,0.99932,0.98753,0.95248,0.97312,NA,0.153815456593764
"1168","MAPKAP1","loess",-0.517624253335315,-0.264251627520811,-0.503600116730427,-0.499569638036203,-0.464506898427137,-0.462462836139028,-0.52733462981108,0,"",0.43596,0.65213,0.12886,0.55012,0.57917,0.35092,0.17449,NA,-0.294670231674011
"1169","MAPKAPK2","loess",0.110077222622259,-0.0882066235357784,0.344617389510099,0.191194838847156,-0.0646617727288804,0.132916308893021,0.231859636392125,0,"",0.99638,0.98861,0.3169,0.99932,0.98753,0.96861,0.64134,NA,-0.114121976690292
"1170","MAPKAPK3","loess",0.504424025745619,0.325312684802627,0.745242739405676,0.437804944079488,0.409370217098219,0.35397651610584,0.115168872762533,0,"",0.94792,0.63748,0.071319,0.99932,0.98753,0.87225,0.79593,NA,0.0203720734616973
"1171","MAPKAPK5","loess",0.200175872384538,-0.0878555400683699,-0.430614078009106,0.0921852596322343,0.125124588575544,0.100635766811026,0.0551126306741341,0,"",0.97681,0.99336,0.38283,0.99932,0.98756,0.95248,0.83953,NA,-0.238599616371501
"1172","MARK1","loess",0.371138428995025,0.367259727313264,0.116432722956454,0.382350030056643,-0.0556903736367369,0.318229301697338,-0.188679837381986,0,"",0.80326,0.1941,0.36692,0.99932,0.98753,0.68776,0.7267,NA,-0.0131882246844017
"1173","MARK2","loess",0.52171942907949,0.35500027774915,0.00499006507206404,0.542715533264054,0.630967407285647,0.637554447722248,0.311542839827347,0,"",0.59174,0.23388,0.54644,0.88658,0.46315,0.15625,0.18673,NA,-0.00148712351209397
"1174","MARK3","loess",-0.280112527448482,-0.720364710820001,0.255988965454147,-0.271720577063543,-0.29707754990167,-0.200007909068216,-0.348265691152234,0,"",0.95951,0.27698,0.5471,0.99932,0.98376,0.87183,0.57424,NA,-0.0440740942539423
"1175","MARK4","loess",-0.528087776089021,-0.447732877355531,-0.750759983467453,0.162974988912789,-0.0392247160808704,0.650301592758882,0.363695771321205,0,"",0.71873,0.53354,0.12475,0.99932,0.98753,0.38522,0.39698,NA,-0.00215609382594586
"1176","MAST1","loess",0.210425259050023,-0.129080769878993,-0.138319017694964,0.986754259050418,0.834758558695142,1.04876283455875,0.509685876219626,0,"",0.99443,0.98905,0.95491,0.95212,0.94943,0.41026,0.3978,NA,-0.129859718505004
"1177","MAST2","loess",0.10686128006072,0.0339993418076203,-0.043135791306306,0.0519350946666606,0.413136266004378,0.227883837457515,0.640308971309413,0,"",0.99885,0.93549,0.93682,0.99932,0.98753,0.92611,0.24883,NA,-0.12458387200357
"1178","MAST3","loess",0.545447020057754,0.065992219168248,-0.0662957508312224,1.06110964706349,0.846049371853808,0.840242278916481,0.27370521377144,0,"",0.90534,0.84934,0.80224,0.5401,0.66826,0.33425,0.45355,NA,-0.0717396450861293
"1179","MAST4","loess",0.0102797272246088,0.162639270438962,0.248549310421238,-0.015075385721129,0.171218778759831,-0.145451074134754,0.0804603730112438,0,"",0.99928,0.72156,0.41,0.99932,0.98753,0.88201,0.84248,NA,0.0251940462324029
"1180","MASTL","loess",-0.670957612467752,-0.55754709612315,-0.752069921227493,-0.678246251085328,-0.533571032316628,-0.784687438465062,-0.365070648314588,0,"essential",0.24131,0.22568,0.027436,0.36785,0.57917,0.081605,0.39266,NA,-1.92814726735361
"1181","MATK","loess",0.397813099067268,0.514242447301535,0.260106572119053,0.561299653488388,0.282187137516041,0.712905973204353,0.337795117303362,0,"",0.94979,0.32254,0.30037,0.99932,0.98753,0.40367,0.37605,NA,-0.0589787375600161
"1182","MAU2","loess",-0.723292180038827,-0.638092459385661,-1.14494509194124,-0.322513946612155,-0.518350052967822,-0.686520124877706,-0.91456614417659,0,"",0.10798,0.081964,2.2736e-05,0.99932,0.5544,0.10425,0.0090539,NA,-0.919927023295291
"1183","MBD1","loess",0.388988614691621,0.544087905180773,0.174369095479345,-0.0910989259727853,0.124479240744226,0.0782423571489132,0.101188712727907,0,"",0.96429,0.43387,0.63808,0.99932,0.99511,0.99069,0.83824,NA,0.126620246285808
"1184","MBD2","loess",0.0993963491466156,-0.112455486823129,-0.206082999025914,-0.0269045933050089,-0.157300688834085,0.0501309347929884,0.00108868404853317,0,"",0.98432,0.97136,0.61543,0.99932,0.95262,0.99288,0.93604,NA,-0.00060287890672053
"1185","MBD3","loess",-0.813133369218681,-0.897234999554023,-0.185558121163018,-0.464935881519939,-0.657870108470169,-0.32635189187388,-0.68705562820029,0,"",0.11295,0.016341,0.65624,0.83552,0.40081,0.70108,0.13373,NA,-0.432534526579066
"1186","MBD3L1","loess",0.0626758947554368,-0.0488122145043104,0.443507900187363,0.625864971399104,0.482519496134305,0.551772163832345,0.405861788195756,0,"non-essential",0.99928,0.99007,0.30598,0.99932,0.98753,0.80279,0.50267,NA,0.0156713729494604
"1187","MBD3L2","loess",-0.0524763555012375,-0.229484514191895,-0.122850126004436,0.672820222786211,0.500726503986646,0.639491574869428,0.163032694055284,0,"non-essential",0.99443,0.8471,0.97738,0.69155,0.86283,0.28708,0.56769,NA,NA
"1188","MBD4","loess",-0.0868860955472736,-0.149687718917465,-0.261259018424853,-0.0239857876809122,-0.103540992686354,0.115759250686759,-0.103407637429901,0,"",0.98715,0.91669,0.48975,0.99932,0.98753,0.92807,0.8324,NA,-0.0766120345799423
"1189","MBD5","loess",0.449304371029853,0.578127962422187,0.932495435663765,0.168777554584752,-0.0116322973343748,0.309761550232109,0.0833774234017074,0,"",0.97681,0.53564,0.092931,0.99932,0.98753,0.92611,0.89512,NA,0.105823370551528
"1190","MBD6","loess",-0.703413673775789,-0.652875165073948,-0.876487940897199,-0.292146972685434,-0.76889528488272,-0.142270009734035,-0.598980952950876,0,"",0.89029,0.54483,0.24397,0.99932,0.92792,0.94097,0.52967,NA,-0.187881624827982
"1191","MBIP","loess",-0.121138323941233,0.262370823315865,0.302277932993099,-0.348566787843982,-0.184031312984444,-0.164506133889318,0.316973802350014,0,"",0.98698,0.59305,0.35625,0.94062,0.98753,0.86487,0.49057,NA,-0.117943697080406
"1192","MBTD1","loess",-0.222284505685771,-0.406177238047076,-0.335588352337982,-0.727121039966941,-0.665845831198702,-0.646463026265186,-0.479570006498342,0,"",0.97681,0.48435,0.38419,0.35454,0.40081,0.24905,0.29319,NA,-0.352279159588986
"1193","MC2R","loess",-0.167311241069849,0.0818203245959705,-0.33408252205286,-0.0680010664944135,-0.117088878758744,0.329576562928624,0.375186820851273,0,"non-essential",0.98432,0.85141,0.60084,0.99932,0.98753,0.84986,0.41452,NA,0.117169841499497
"1194","MCL1","loess",-1.03100112502865,-0.556566004569496,-0.503369499070108,-1.46370154610892,-1.25917139609083,-1.37693784207828,-1.16113258705371,0,"",0.093836,0.32174,0.20826,0.038993,0.062009,0.0087965,0.025809,NA,-0.634458443916483
"1195","MCM2","loess",-0.91500127787864,-0.841901496877588,-0.760620741564686,-1.57531960216542,-1.6506248697302,-1.36473517138269,-1.36969684040078,0,"essential",0.55297,0.23659,0.18121,0.18484,0.089856,0.11579,0.076602,NA,-1.69643836622582
"1196","MCRS1","loess",-0.209246022119542,-0.421352908631683,0.0665962385130356,0.100126083654026,-0.264134941046152,-0.450808189807871,-0.468828260561814,0,"",0.97681,0.49936,0.80224,0.99932,0.96814,0.51127,0.3223,NA,-0.934845785192714
"1197","MDC1","loess",-0.701121979138823,-0.457987068362766,-0.716884410533821,-0.560388787172533,-0.554111164543542,-0.493985666662451,-0.694660923586066,0,"",0.20593,0.38259,0.040004,0.58212,0.5544,0.39287,0.10861,NA,-0.295291704006413
"1198","MDM2","loess",0.464182450950332,0.557750425002803,0.185080931114335,0.488651934232066,0.42978576269462,0.520732020654753,0.571736475351091,0,"",0.97681,0.48994,0.59612,0.99932,0.98753,0.81259,0.32537,NA,-0.268730998224982
"1199","MDM4","loess",0.125144605083301,0.105161270012656,0.538138040549615,0.0224969524915096,-0.00298263396576466,-0.184996339502282,-0.327351894669035,0,"",0.99443,0.73683,0.036809,0.99932,0.98753,0.81259,0.44512,NA,-0.155557190425518
"1200","MEA1","loess",-0.77505842051891,-0.686322488531237,-0.481125444453831,-0.785000850421003,-0.685486258722332,-0.705164138422047,-0.50709239893064,0,"",0.040177,0.030976,0.11048,0.15181,0.17465,0.060865,0.16594,NA,-0.0681559579285627
"1201","MEAF6","loess",-0.355001178287245,-0.181725906843877,0.237475953766555,0.310658820052686,0.385652867497248,0.379233943178078,0.352085500636554,0,"",0.89422,0.9031,0.393,0.99932,0.98753,0.80279,0.3976,NA,-0.306549838281921
"1202","MECOM","loess",-0.164599841132495,0.0361376963816551,0.227618178262133,-0.281953827444901,-0.249853111608633,-0.282157031464322,-0.298382062993437,0,"",0.97381,0.84934,0.35333,0.92343,0.93088,0.646,0.43617,NA,-0.0233679410095692
"1203","MECP2","loess",-0.674632521126821,0.0975220065854323,-0.609040809616853,-0.764100845810329,-0.850135854811993,-0.7823413379301,-0.944780637289336,0,"",0.72436,0.88692,0.24687,0.72238,0.5544,0.38522,0.15647,NA,0.0186137856329252
"1204","MED12","loess",0.107590260096054,-0.171572444004672,-0.17749642666774,0.623478334779098,-0.145622523193359,0.167494183074483,-0.354948384083864,0,"",0.98715,0.93549,0.87849,0.67566,0.98753,0.9012,0.4993,NA,-0.319714505901541
"1205","MED4","loess",-0.137607038944273,-0.217137613178458,-0.124516645794517,-0.0655550498904239,-0.129680755889488,-0.382403862043042,0.131966965740203,0,"",0.98715,0.8471,0.9013,0.99932,0.98753,0.62647,0.78242,NA,-1.17901597400851
"1206","MEF2B","loess",-0.0446193350146671,-0.0748736190336149,0.452241465337732,0.518545122677777,0.276467481404824,0.626598185528379,0.0186392490995706,0,"",0.99443,0.99977,0.11026,0.99932,0.98753,0.41075,0.8981,NA,-0.160445457730974
"1207","MELK","loess",-0.065745076150071,0.0894565943158271,0.120754243964349,-0.019309460918865,-0.295782754842607,-0.121348078408383,-0.29588046796025,0,"",0.99443,0.83407,0.71567,0.99932,0.96814,0.90499,0.62847,NA,-0.178391830620956
"1208","MEN1","loess",-0.412446510729462,-0.611297190005067,-0.845377335239395,-0.933697206526633,-0.765707935218597,-0.567871240536056,-0.70817258174479,0,"",0.82106,0.15015,0.011327,0.1443,0.20936,0.28708,0.095951,NA,-0.199936940665844
"1209","MERTK","loess",-0.110927631123325,0.0327138814898947,-0.398678959154619,0.127526985913226,0.299713935697658,0.196999091897416,0.16722969527975,0,"",0.99443,0.91669,0.61081,0.99932,0.98753,0.92611,0.75163,NA,-0.0205809674929345
"1210","MET","loess",0.33807639657804,0.212592614379536,0.0851719130151365,0.303548837689234,0.400576297693219,0.320375167878507,0.222988772766327,0,"",0.92204,0.57078,0.55647,0.99932,0.96814,0.79803,0.47355,NA,-0.0267257783406584
"1211","METTL3","loess",-0.446096423947393,-0.155530019719072,-0.112619700258835,-0.313052872373054,-0.408128961575868,-0.352138447434387,-0.695477574691391,0,"",0.92204,0.95096,0.91747,0.99932,0.9817,0.82872,0.33752,NA,-0.317377770666596
"1212","MFRP","loess",-0.164957258616455,0.555605838969001,0.33921528291625,-0.120490004607698,0.0316074844037368,-0.0798934167539927,0.052791073689158,0,"",0.98715,0.37912,0.38518,0.99932,0.98957,0.92859,0.91642,NA,-0.0417053359644595
"1213","MGAM","loess",0.540107217998709,0.513677366520751,0.553474024249335,0.875464958278251,1.06463868019548,0.741630680380992,1.41291707237648,0,"",0.99443,0.85801,0.61221,0.99932,0.98753,0.90016,0.32748,NA,0.131535199690669
"1214","MGEA5","loess",-0.317579016701392,-0.0988323523796979,0.183767801077445,-0.174198728737197,-0.432806825993338,0.0406185768819646,-0.185837454147784,0,"",0.84854,0.97174,0.46467,0.99932,0.5366,0.98937,0.64379,NA,NA
"1215","MGMT","loess",0.646572805982596,0.46921988990333,0.916407868468903,0.652641516113269,0.256787586113279,0.537694254346407,0.0522880790722168,0,"",0.94979,0.61974,0.091832,0.99932,0.99112,0.8517,0.89333,NA,0.0981204360080521
"1216","MIER1","loess",0.372069028256343,0.450119853637765,0.0781304241259927,0.244498582803173,0.16933234074066,0.29961736302404,0.231910407412027,0,"",0.94979,0.40697,0.68329,0.99932,0.98957,0.86798,0.57729,NA,0.0528847909252724
"1217","MINA","loess",0.035721737645945,-0.144644701271715,-0.0790545380280899,0.133228171489641,0.0992049350453698,0.0543539597175097,0.16789323540134,0,"",0.99928,0.96762,0.99294,0.99932,0.99511,0.99471,0.75905,NA,NA
"1218","MINK1","loess",-0.0222798622783183,-0.0328679685003393,-0.303670814137618,0.205845553257462,0.202765795433713,0.149521225546336,-0.0382180293212349,0,"",0.99928,0.95031,0.65513,0.99932,0.98753,0.92859,0.99277,NA,-0.0234636097074802
"1219","MIS18A","loess",-0.356078677624151,-0.185945465907959,0.605727608527696,-0.71308774570208,-0.391564483642021,-0.411886101818355,-0.265805133833131,0,"",0.97681,0.92389,0.37678,0.97109,0.98753,0.84421,0.7869,NA,-0.958506205453467
"1220","MIS18BP1","loess",0.363622551491481,0.348868610254787,0.5277335510837,0.103368590097937,-0.124458397175604,0.380683301905389,-0.10145220765769,0,"",0.95951,0.54265,0.13991,0.99932,0.98753,0.83458,0.94645,NA,-0.543731470584989
"1221","MITF","loess",-0.290620185236108,-0.0242511091047731,-0.470638403343917,-0.177407724416854,-0.25141600376109,-0.00635617525741224,-0.160695398879845,0,"",0.92992,0.94305,0.2855,0.99932,0.97591,0.97684,0.78729,NA,-0.0164707088093717
"1222","MKNK1","loess",-0.0181190563527912,0.170010522170541,0.368099369442485,0.271402212579955,0.329812121930702,0.505412608279922,0.397169221949187,0,"",0.99527,0.84021,0.393,0.99932,0.98753,0.81349,0.51913,NA,-0.0125562838188694
"1223","MKNK2","loess",0.445950567398426,0.130135866058528,-0.0317138238495301,0.934285814997915,0.75131014312834,1.11990540058731,0.484856031679016,0,"",0.97681,0.86089,0.8284,0.97109,0.9643,0.32038,0.38548,NA,0.0121176984268595
"1224","MLF1IP","loess",-0.147296480247812,-0.627404869184087,-0.469698387628204,-0.184556997140037,0.0563944123646028,-0.374809871938022,-0.108651806226441,0,"",0.97681,0.041764,0.12108,0.99932,0.99446,0.36672,0.81014,NA,NA
"1225","MLH1","loess",-0.00838908308578285,-0.0886467660872106,-0.0158363902004282,-0.0940951457549745,0.155789736720867,0.128114029108177,0.272156919299352,0,"",0.99821,0.99007,0.87309,0.99932,0.98753,0.93768,0.38973,NA,-0.0752140705087613
"1226","MLH3","loess",0.244962074127328,0.172965030512675,0.628385694054868,0.651997060255934,0.703235898738066,0.936887062329336,1.09634817998179,0,"",0.99885,0.91985,0.31998,0.99932,0.98753,0.73227,0.20292,NA,-0.0688831060052035
"1227","MLKL","loess",0.215793100714303,0.245061495757474,-0.15748990248057,0.213854719931771,0.163187245381358,0.138226667428098,0.296999673267567,0,"",0.95951,0.42485,0.89798,0.99932,0.98753,0.92611,0.27334,NA,-0.0925370440356472
